4,4,4,4,4,10,10,10,10,10,21,21,21,21,21,36,36,36,36,36,60,60,60,60,60
0.07581438,0.01151215,0.003290757,0.04249373,0.01294165,0.005892904,0.1717907,0.02543765,0.03352418,0.04668949,0.1186936,0.07470211,0.05006324,0.01819367,,0.195198,0.3812595,0.5220531,,,0.02932406,0.3773129,0.5900293,0.6709888,
0.01692558,0.02415483,0.001650876,0.01643511,0.01350806,0.004180616,0.07093498,0.04479608,0.006564085,0.02029953,0.1956466,0.1998467,0.03582466,0.02635738,,0.3945775,0.1467361,0.09368106,,,0.01937544,0.1996552,0.5537143,0.3632509,
0.05848671,0.00430925,0.005865103,0.01643511,0.03125627,0.02076365,0.1199818,0.01159659,0.02568558,0.04088725,0.04076298,0.1506592,0.01823122,0.02808917,,0.06696662,0.2154388,0.09509645,,,0.05203446,0.2544779,0.2998649,0.1248685,
0.05618997,0.004836028,0.009529107,0.02927033,0.02283052,0.00203429,0.03153761,0.03065709,0.02569305,0.02038045,0.02852259,0.190161,0.01534442,0.003040957,,0.1099931,0.17303,0.0554053,,,0.02935124,0.4338346,0.3901413,0.5116318,
0.06342067,0.0214311,0.005810952,0.01471763,0.04608408,0.00801786,0.04414544,0.01308232,0.006715957,0.01669383,0.01057333,0.05808878,0.06366362,0.01902232,,0.08457355,0.03927248,0.06927001,,,0.03951086,0.3183704,0.2930701,0.7520251,
0.02920601,0.01531848,0.003879362,0.01833807,0.01326407,0.0045993,0.02727712,0.005223176,0.006889821,0.005458868,0.01647681,0.124378,0.04255867,0.0827903,,0.1807661,0.1635527,0.1080535,,,0.05706655,0.4245912,0.4284177,0.5237511,
0.012585,0.006038552,0.006602883,0.02140724,0.0242816,0.00309905,0.01003161,0.007122193,0.01261903,0.00577091,0.06028842,0.04935035,0.007460583,0.03099984,,0.1101933,0.07381204,0.1798708,,,0.105788,0.294278,0.4532719,0.3374188,
0.02351809,0.005666757,0.001159576,0.009327648,0.006179842,0.002088648,0.009631184,0.015394,0.01043577,0.05169627,0.08013006,0.0703024,0.006526947,0.08699623,,0.1792982,0.02456376,0.09768989,,,0.005616134,0.2697076,0.2322982,0.6831852,
0.01764676,0.002433471,0.003608608,0.009557116,0.009500476,0.003680809,0.02658706,0.01321759,0.02323302,0.02813814,0.07278587,0.1595979,0.01756336,0.03836353,,0.1101502,0.08109565,0.1595665,,,0.02138006,0.4731654,0.580269,,
0.02485547,0.005974442,0.001967483,0.02379196,0.006365532,0.007331742,0.01110716,0.0158158,0.02434633,0.003107972,0.0619478,0.3934513,0.04602537,0.07989478,,0.04833373,0.04318732,0.07741546,,,0.03712635,0.133954,0.5190516,,
0.02555425,0.01256135,0.002664805,0.02671984,0.008824523,0.01963333,0.02284732,0.01456991,0.01237193,0.04198417,0.3471602,0.3389571,0.05102779,0.06351298,,0.07280827,0.03112142,0.08082904,,,0.007854786,0.2331105,,,
0.03203659,0.003745334,0.007097088,0.07311534,0.04318068,0.006865754,0.01969703,0.01369748,0.02683955,0.01122044,0.2590027,0.1104417,0.08401752,0.1444572,,0.1229701,0.1003663,0.1213474,,,0.03432171,0.6674572,,,
0.005862199,0.009756291,0.001701708,0.006869696,0.1346799,0.02577127,0.007853333,0.0170121,0.01964453,0.01332693,0.09054466,0.2093491,0.009487612,0.06358747,,0.1775552,0.0886749,0.1512377,,,0.01477656,0.4550296,,,
0.02349485,0.004298046,0.001755651,0.02832756,0.09372339,0.0175063,0.006150173,0.01650316,0.006093948,0.01094823,0.06362503,0.06330386,0.01631083,0.01764075,,0.2354156,0.1897317,0.2296328,,,0.0237071,0.4791558,,,
0.02671258,0.0464704,0.002678084,0.02176576,0.03767015,0.02090038,0.001463942,0.03768696,0.002227656,0.01777415,0.05178901,0.1780048,0.01023701,0.06966192,,0.02991184,0.06728759,0.08161952,,,0.02992076,0.4351397,,,
0.01047685,0.02379714,0.00316067,0.1138978,0.0300801,0.01214329,0.01133414,0.012435,0.005415712,0.01626228,0.2373762,0.1416359,0.0831731,0.01371491,,0.09093389,0.09409892,0.1107012,,,0.03616803,0.3312143,,,
0.02698333,0.004054264,0.002434923,0.108552,0.02651651,0.01719218,0.01803744,0.03513315,0.02749828,0.03121831,0.08302662,0.3123337,0.08972369,0.03536759,,0.07405001,0.06564168,0.02810577,,,0.01319581,0.3312143,,,
0.0370332,0.001439667,0.003351547,0.006500183,0.009251506,0.007357053,0.03560619,0.04413776,0.00595079,0.02059705,0.09978808,0.03354514,0.05588311,0.0104783,,0.1537112,0.04975078,0.0475808,,,0.006088968,0.150903,,,
0.009823928,0.01758908,0.00619976,0.1209248,0.02974669,0.004845365,0.003304035,0.01248272,0.01663823,0.004609673,0.06764133,0.1382695,0.01597161,0.0208371,,0.08424968,0.0666967,0.2007065,,,0.01716106,0.1441364,,,
